,open_AAPL,high_AAPL,low_AAPL,close_AAPL,signal_AAPL,open_AMZN,high_AMZN,low_AMZN,close_AMZN,signal_AMZN,open_BABA,high_BABA,low_BABA,close_BABA,signal_BABA,open_BAC,high_BAC,low_BAC,close_BAC,signal_BAC,open_GOOGL,high_GOOGL,low_GOOGL,close_GOOGL,signal_GOOGL,open_INTC,high_INTC,low_INTC,close_INTC,signal_INTC,open_JPM,high_JPM,low_JPM,close_JPM,signal_JPM,open_META,high_META,low_META,close_META,signal_META,open_MSFT,high_MSFT,low_MSFT,close_MSFT,signal_MSFT,open_NFLX,high_NFLX,low_NFLX,close_NFLX,signal_NFLX,open_NVDA,high_NVDA,low_NVDA,close_NVDA,signal_NVDA,open_ORCL,high_ORCL,low_ORCL,close_ORCL,signal_ORCL,open_PFE,high_PFE,low_PFE,close_PFE,signal_PFE,open_T,high_T,low_T,close_T,signal_T,open_TSLA,high_TSLA,low_TSLA,close_TSLA,signal_TSLA,open_V,high_V,low_V,close_V,signal_V,open_WFC,high_WFC,low_WFC,close_WFC,signal_WFC,open_WMT,high_WMT,low_WMT,close_WMT,signal_WMT,open_XAU,high_XAU,low_XAU,close_XAU,signal_XAU,open_US500,high_US500,low_US500,close_US500,signal_US500,open_BTCUSD,high_BTCUSD,low_BTCUSD,close_BTCUSD,signal_BTCUSD,open_AUDJPY,high_AUDJPY,low_AUDJPY,close_AUDJPY,signal_AUDJPY,open_EURUSD,high_EURUSD,low_EURUSD,close_EURUSD,signal_EURUSD,open_GBPUSD,high_GBPUSD,low_GBPUSD,close_GBPUSD,signal_GBPUSD,open_USDCAD,high_USDCAD,low_USDCAD,close_USDCAD,signal_USDCAD,open_USDCHF,high_USDCHF,low_USDCHF,close_USDCHF,signal_USDCHF,open_USDJPY,high_USDJPY,low_USDJPY,close_USDJPY,signal_USDJPY
2022-12-28,129.96,131.0,125.9,125.94,0.0,83.13,83.46,81.68,81.95,0.0,90.15,90.35,86.41,87.28,0.0,32.66,32.93,32.46,32.73,0.0,87.66,87.75,85.92,86.03,0.0,25.98,26.07,25.48,25.49,0.0,131.38,133.09,130.71,132.3,0.0,116.8,118.11,115.54,115.92,0.0,237.04,239.57,234.58,234.59,0.0,282.35,284.93,273.4,276.98,0.0,13.99,14.26,13.88,14.01,0.0,81.46,81.48,80.1,80.1,0.0,50.94,51.27,50.69,50.69,0.0,18.36,18.39,18.07,18.07,0.0,110.13,116.21,108.2,111.05,0.0,208.34,208.48,204.94,204.96,0.0,40.96,41.34,40.83,41.14,0.0,47.79,47.88,47.08,47.11,0.0,1812.446,1814.635,1797.014,1805.834,0.0,3833.38,3852.58,3782.45,3790.06,0.0,16707.66,16786.0,16469.66,16548.4,0.0,89.822,91.056,89.816,90.426,0.0,1.06371,1.06746,1.06067,1.0629,0.0,1.20269,1.21259,1.20025,1.20272,0.0,1.35248,1.36119,1.34858,1.3601,0.0,0.92942,0.93073,0.92452,0.9279,0.0,133.489,134.5,133.402,134.034,0.0
2022-12-29,126.88,130.46,126.88,129.99,0.0,82.65,84.53,82.33,84.31,0.0,87.53,89.45,87.01,89.37,0.0,32.87,33.11,32.73,33.1,0.0,87.25,88.81,87.22,88.68,0.0,25.67,26.24,25.63,26.18,0.0,132.43,132.99,132.07,132.9,0.0,116.63,120.99,115.74,120.72,0.0,235.7,241.77,234.97,241.2,0.0,279.15,295.39,278.2,291.84,0.0,14.2,14.67,14.16,14.63,0.0,80.96,81.63,80.92,81.19,0.0,50.67,51.54,50.54,51.27,0.0,18.18,18.39,18.16,18.3,0.0,117.82,123.52,116.65,121.18,0.0,206.7,208.48,206.5,208.11,0.0,41.12,41.36,41.04,41.31,0.0,47.58,47.65,47.31,47.37,0.0,1805.797,1820.214,1804.409,1815.164,0.0,3790.21,3860.55,3784.31,3843.42,0.0,16548.68,16663.83,16489.86,16638.93,0.0,90.432,90.569,89.629,89.92,0.0,1.06289,1.06905,1.06113,1.06605,0.0,1.20279,1.20788,1.20148,1.20554,0.0,1.36009,1.36086,1.35365,1.35529,0.0,0.92788,0.92878,0.92105,0.92303,0.0,134.036,134.197,132.869,132.918,0.0
2022-12-30,129.12,129.23,127.42,129.08,0.0,83.88,83.97,82.46,83.17,0.0,87.17,89.36,86.87,87.9,0.0,33.0,33.26,32.84,33.01,0.0,86.85,87.72,86.54,87.68,0.0,26.16,26.22,25.78,26.2,0.0,132.74,133.93,132.26,133.58,0.0,119.44,119.65,117.65,119.56,0.0,239.61,239.86,236.51,238.51,0.0,289.2,293.49,283.27,293.21,0.0,14.51,14.53,14.23,14.52,0.0,80.92,81.59,80.6,81.57,0.0,51.02,51.3,50.63,51.02,0.0,18.29,18.31,18.06,18.17,0.0,123.22,124.42,118.47,122.5,0.0,206.96,207.5,205.63,207.44,0.0,41.15,41.4,40.97,41.17,0.0,47.18,47.32,46.92,47.18,0.0,1815.176,1826.054,1813.408,1823.578,0.0,3843.77,3847.42,3798.93,3836.65,0.0,16639.68,16660.4,16338.41,16599.5,0.0,89.932,89.99,89.02,89.388,0.0,1.06604,1.07132,1.06385,1.07042,0.0,1.20553,1.21077,1.20099,1.20959,0.0,1.35533,1.35815,1.35144,1.35462,0.0,0.92302,0.92685,0.92003,0.92451,0.0,132.921,132.958,130.776,131.111,0.0
2022-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16600.54,16636.28,16475.7,16536.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16536.48,16622.84,16496.43,16607.9,0.0,88.971,89.138,88.775,89.135,0.0,1.06935,1.0702,1.06792,1.0702,0.0,1.20695,1.20945,1.20578,1.20936,0.0,1.35334,1.35477,1.35147,1.35262,0.0,0.92297,0.92388,0.92108,0.92312,0.0,130.753,130.926,130.64,130.9,0.0
2023-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1826.711,1830.704,1824.236,1829.359,0.0,3850.91,3850.92,3847.71,3850.21,0.0,16607.33,16778.83,16540.47,16669.69,0.0,89.232,89.302,88.637,88.969,0.0,1.07017,1.07084,1.06428,1.06728,0.0,1.2096,1.20992,1.20295,1.20604,0.0,1.35294,1.35812,1.35204,1.35604,0.0,0.92357,0.92664,0.92174,0.92287,0.0,130.911,131.363,130.46,130.748,0.0
2023-01-03,130.8,131.34,124.15,124.95,0.0,85.32,86.95,84.03,86.08,0.0,90.67,94.39,90.1,91.88,0.0,33.44,34.04,33.18,33.53,0.0,90.65,91.01,88.5,89.28,0.0,26.72,27.12,26.34,26.72,0.0,135.26,135.96,133.1,134.23,0.0,121.92,126.32,120.7,124.75,0.0,242.64,245.58,237.23,239.37,0.0,298.51,298.9,288.49,295.65,0.0,14.9,14.99,14.09,14.32,0.0,82.92,83.42,82.14,83.39,0.0,51.26,51.31,50.67,51.08,0.0,18.31,18.63,18.2,18.61,0.0,120.26,120.38,104.6,107.8,0.0,211.34,212.25,206.11,207.15,0.0,41.8,42.1,41.43,41.9,0.0,47.49,47.89,47.37,47.85,0.0,1829.338,1850.003,1826.849,1836.59,0.0,3850.04,3885.27,3793.54,3824.57,0.0,16669.37,16777.32,16596.78,16666.03,0.0,89.015,89.065,87.413,88.294,0.0,1.06729,1.06802,1.05197,1.05457,0.0,1.20607,1.20851,1.19006,1.19664,0.0,1.35607,1.36851,1.35228,1.36732,0.0,0.92316,0.93986,0.92279,0.93622,0.0,130.774,131.423,129.507,131.296,0.0
2023-01-04,126.12,128.63,125.06,125.4,0.0,86.65,86.92,83.35,84.57,0.0,98.26,104.46,96.92,103.42,0.0,33.61,34.78,33.54,34.04,0.0,89.14,89.57,87.25,87.37,0.0,26.97,27.88,26.97,27.49,0.0,135.75,136.68,134.56,134.81,0.0,125.44,129.0,125.44,126.68,0.0,234.37,235.04,225.8,226.55,0.0,296.44,310.91,295.37,307.91,0.0,14.47,14.85,14.24,14.6,0.0,84.15,84.89,83.37,83.84,0.0,50.76,50.76,49.37,49.78,0.0,18.77,19.12,18.74,18.82,0.0,110.02,114.54,107.24,112.49,0.0,211.0,213.12,210.3,210.9,0.0,42.38,43.02,42.29,42.44,0.0,47.66,48.0,47.33,47.57,0.0,1836.57,1865.155,1836.254,1854.896,0.0,3824.4,3875.93,3816.58,3852.36,0.0,16664.59,16991.8,16642.7,16841.2,0.0,88.301,90.88,88.029,90.299,0.0,1.05458,1.06356,1.05454,1.06064,0.0,1.19663,1.20879,1.19658,1.20563,0.0,1.36735,1.36744,1.34697,1.34856,0.0,0.93623,0.93624,0.92533,0.92972,0.0,131.298,132.719,129.928,132.253,0.0
2023-01-05,126.08,127.82,124.99,125.02,0.0,87.3,87.55,83.1,83.37,0.0,102.05,105.64,100.6,105.35,0.0,34.17,34.51,33.56,33.98,0.0,87.29,87.39,86.03,86.27,0.0,27.69,27.88,27.31,27.57,0.0,134.36,135.66,133.66,135.13,0.0,127.21,128.49,124.5,127.45,0.0,228.98,229.63,221.59,222.14,0.0,308.73,313.96,304.4,309.44,0.0,14.73,14.87,14.14,14.27,0.0,84.5,84.52,82.91,83.68,0.0,49.79,49.98,48.78,49.56,0.0,18.88,19.04,18.7,18.93,0.0,113.92,114.8,107.13,110.51,0.0,212.65,213.55,210.69,210.7,0.0,42.34,42.53,41.91,42.35,0.0,47.63,48.03,47.53,47.77,0.0,1854.863,1859.039,1825.103,1832.867,0.0,3852.43,3865.03,3803.01,3815.34,0.0,16842.75,16872.13,16754.37,16818.27,0.0,90.308,90.982,89.817,90.026,0.0,1.06063,1.06315,1.05152,1.05209,0.0,1.20562,1.20783,1.18734,1.19091,0.0,1.34859,1.35954,1.34792,1.35628,0.0,0.92975,0.93782,0.92608,0.93622,0.0,132.25,134.056,131.685,133.32,0.0
2023-01-06,124.93,130.27,124.39,129.82,0.0,82.92,86.38,81.42,86.23,0.0,103.49,107.92,102.41,107.82,0.0,33.85,34.54,33.52,34.43,0.0,85.41,87.65,84.83,87.57,0.0,27.52,28.77,27.36,28.76,0.0,135.31,138.34,134.46,137.96,0.0,126.37,130.23,125.98,130.18,0.0,221.74,225.66,219.19,225.04,0.0,307.85,316.62,303.58,315.26,0.0,14.18,15.0,14.03,14.95,0.0,83.99,85.99,83.48,85.51,0.0,49.53,51.45,49.41,50.65,0.0,19.1,19.48,19.1,19.27,0.0,104.51,114.34,101.17,112.9,0.0,214.14,218.01,213.02,217.92,0.0,42.35,42.96,42.07,42.79,0.0,48.62,49.17,48.49,49.09,0.0,1832.868,1869.852,1831.333,1866.057,0.0,3815.1,3910.04,3799.43,3895.92,0.0,16819.21,17034.93,16650.96,16945.87,0.0,90.032,90.95,90.032,90.829,0.0,1.05211,1.06481,1.04811,1.06452,0.0,1.19093,1.20994,1.18414,1.20938,0.0,1.35626,1.36645,1.34332,1.34444,0.0,0.9362,0.94091,0.92703,0.92787,0.0,133.323,134.776,131.997,132.101,0.0
2023-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16945.72,16971.81,16897.6,16940.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1866.805,1869.958,1866.785,1869.671,0.0,3903.93,3906.43,3903.23,3904.97,0.0,16938.55,17160.28,16903.58,17120.92,0.0,90.747,91.03,90.733,90.888,0.0,1.06404,1.06621,1.06369,1.06621,0.0,1.20846,1.21198,1.20843,1.21198,0.0,1.34428,1.34443,1.3432,1.34362,0.0,0.92753,0.92798,0.92629,0.92648,0.0,131.939,132.284,131.792,131.806,0.0
2023-01-09,130.19,133.39,129.92,130.45,0.0,86.59,89.46,86.43,87.49,0.0,112.29,113.17,108.06,111.41,0.0,34.58,34.85,33.73,33.74,0.0,88.75,90.01,87.91,88.15,0.0,28.82,29.82,28.8,29.31,0.0,137.71,138.65,136.87,137.01,0.0,130.22,132.9,129.52,129.8,0.0,225.82,231.02,225.39,227.34,0.0,316.44,321.54,313.02,316.13,0.0,15.08,16.05,15.05,15.72,0.0,86.73,87.56,86.13,86.53,0.0,50.19,50.42,48.14,48.23,0.0,19.06,19.18,18.95,19.02,0.0,114.79,123.46,114.59,119.94,0.0,219.24,222.16,218.71,219.0,0.0,42.79,43.07,42.18,42.22,0.0,48.8,49.27,48.26,48.34,0.0,1869.663,1881.524,1867.168,1870.559,0.0,3904.74,3955.19,3888.87,3891.14,0.0,17121.49,17393.22,17097.19,17170.98,0.0,90.895,91.818,90.828,91.012,0.0,1.06628,1.07606,1.06517,1.07329,0.0,1.21196,1.22101,1.20937,1.21839,0.0,1.34361,1.34442,1.3357,1.33942,0.0,0.9265,0.928,0.9167,0.92107,0.0,131.808,132.657,131.309,131.732,0.0
2023-01-10,130.4,131.24,128.1,130.15,0.0,87.63,90.17,86.69,89.22,0.0,112.63,115.42,111.16,114.81,0.0,33.84,34.23,33.61,34.0,0.0,86.66,88.63,86.36,88.2,0.0,29.33,29.47,28.89,29.34,0.0,138.04,138.69,137.27,138.19,0.0,129.41,133.38,126.97,132.7,0.0,227.71,231.08,225.55,227.72,0.0,314.44,329.16,308.96,326.03,0.0,15.71,15.96,15.41,15.83,0.0,85.9,86.58,85.54,86.41,0.0,48.21,48.43,47.18,47.27,0.0,19.24,19.41,19.18,19.41,0.0,121.52,122.71,114.91,117.84,0.0,219.94,222.34,219.32,221.45,0.0,42.57,42.57,41.99,42.25,0.0,48.35,48.38,47.9,48.19,0.0,1870.546,1880.788,1867.858,1877.236,0.0,3891.42,3923.86,3871.9,3923.61,0.0,17170.3,17491.92,17138.0,17443.32,0.0,91.02,91.302,90.784,91.055,0.0,1.07327,1.07594,1.07123,1.07386,0.0,1.2184,1.21982,1.21102,1.21536,0.0,1.33941,1.34454,1.33762,1.34343,0.0,0.92106,0.92522,0.91954,0.9224,0.0,131.734,132.479,131.386,132.1,0.0
2023-01-11,130.97,133.2,130.44,132.84,0.0,90.27,94.92,90.14,94.92,0.0,115.35,115.49,112.26,115.05,0.0,34.28,34.4,33.97,34.26,0.0,89.95,91.35,89.46,91.34,0.0,29.49,29.74,28.98,29.63,0.0,139.02,139.72,138.07,139.17,0.0,132.18,133.81,130.32,132.59,0.0,229.13,234.44,228.71,234.28,0.0,325.86,328.73,321.22,326.43,0.0,15.94,15.98,15.56,15.89,0.0,87.68,88.4,87.05,88.37,0.0,47.54,47.61,46.65,47.09,0.0,19.43,19.44,19.22,19.3,0.0,119.51,125.89,119.0,122.57,0.0,221.34,221.64,219.68,220.91,0.0,42.53,42.79,41.99,42.61,0.0,48.42,48.64,48.23,48.56,0.0,1877.265,1886.645,1867.162,1877.007,0.0,3923.38,3970.97,3915.65,3969.29,0.0,17442.93,17992.17,17307.54,17930.9,0.0,91.06,91.669,91.06,91.125,0.0,1.07385,1.07764,1.07255,1.07655,0.0,1.21538,1.21783,1.21005,1.21579,0.0,1.34348,1.34449,1.34043,1.34297,0.0,0.92238,0.93319,0.92049,0.931,0.0,132.105,132.873,131.775,131.898,0.0
2023-01-12,133.57,134.62,131.43,133.07,0.0,95.19,97.16,93.51,95.15,0.0,112.91,114.78,111.4,113.19,0.0,34.35,34.83,34.23,34.39,0.0,91.12,91.78,89.72,91.03,0.0,29.77,30.34,29.29,30.11,0.0,139.9,140.82,139.2,139.45,0.0,132.74,137.64,130.08,136.77,0.0,235.26,239.67,230.71,237.55,0.0,331.83,334.26,323.02,329.27,0.0,16.06,16.63,15.49,16.45,0.0,88.76,89.16,88.13,88.5,0.0,47.25,47.5,46.38,47.33,0.0,19.43,19.53,19.34,19.37,0.0,121.95,124.52,116.97,122.96,0.0,221.58,223.51,220.52,223.21,0.0,43.31,43.51,42.85,42.88,0.0,48.47,48.58,48.19,48.21,0.0,1877.003,1901.66,1873.531,1898.091,0.0,3969.46,4002.73,3934.75,3985.18,0.0,17933.17,19091.49,17899.95,18840.57,0.0,91.133,91.283,89.914,89.993,0.0,1.07657,1.0867,1.07294,1.08597,0.0,1.21585,1.22469,1.20885,1.22167,0.0,1.34302,1.34587,1.33454,1.33782,0.0,0.93102,0.93654,0.92664,0.92719,0.0,131.904,132.036,128.868,129.175,0.0
2023-01-13,133.15,134.89,131.63,134.81,0.0,95.23,98.36,93.0,98.0,0.0,114.85,117.91,113.77,117.15,0.0,34.82,35.35,33.06,35.28,0.0,90.8,92.13,90.09,91.96,0.0,30.24,30.24,29.78,30.0,0.0,137.0,143.46,136.75,142.95,0.0,136.4,137.35,134.41,136.92,0.0,238.5,239.01,234.74,238.71,0.0,329.25,336.44,325.65,332.83,0.0,16.43,16.9,16.15,16.86,0.0,88.11,89.43,88.07,89.37,0.0,47.48,47.94,47.22,47.68,0.0,19.29,19.55,19.29,19.53,0.0,118.74,122.31,115.56,121.87,0.0,221.42,223.72,220.12,223.59,0.0,40.73,44.32,40.63,44.19,0.0,48.21,48.47,47.94,48.45,0.0,1898.092,1921.923,1892.351,1920.319,0.0,3985.26,4004.61,3942.54,4000.13,0.0,18841.56,19970.38,18702.78,19909.12,0.0,90.0,90.085,88.656,89.203,0.0,1.08596,1.08679,1.07804,1.08325,0.0,1.22169,1.22486,1.21506,1.2232,0.0,1.33778,1.34396,1.33217,1.33954,0.0,0.92736,0.93169,0.92558,0.92647,0.0,129.177,129.349,127.459,127.862,0.0
2023-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19906.88,21280.46,19868.6,20956.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1919.135,1920.518,1916.912,1916.961,0.0,3996.74,3997.35,3993.63,3995.36,0.0,20954.0,21042.19,20554.6,20863.42,0.0,89.086,89.334,89.067,89.273,0.0,1.08336,1.08341,1.08198,1.08227,0.0,1.22149,1.22335,1.22146,1.22235,0.0,1.33901,1.33985,1.33893,1.33985,0.0,0.92665,0.92723,0.92585,0.9269,0.0,127.788,128.142,127.72,128.059,0.0
2023-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1916.973,1928.919,1910.881,1917.924,0.0,3995.61,4009.37,3979.12,3995.63,0.0,20863.63,21449.39,20618.94,21179.99,0.0,89.276,89.591,89.147,89.373,0.0,1.08228,1.08743,1.08016,1.08292,0.0,1.22237,1.22892,1.21717,1.22073,0.0,1.33985,1.3418,1.33527,1.33985,0.0,0.92687,0.92885,0.92188,0.92553,0.0,128.057,128.865,127.223,128.323,0.0
2023-01-17,134.47,137.26,134.12,135.84,0.0,98.01,98.87,95.72,96.13,0.0,116.58,118.0,114.29,115.37,0.0,34.9,35.06,34.13,34.67,0.0,90.61,91.66,90.03,91.53,0.0,29.93,30.24,29.56,29.56,0.0,140.67,141.28,139.2,141.03,0.0,135.95,136.69,134.29,135.56,0.0,238.75,240.63,235.25,240.02,0.0,331.98,332.64,323.55,327.11,0.0,16.84,17.72,16.8,17.69,0.0,88.84,89.4,88.47,88.65,0.0,46.82,47.01,45.44,45.82,0.0,19.44,19.46,19.23,19.36,0.0,122.99,131.65,122.6,131.37,0.0,223.05,224.3,222.31,223.12,0.0,43.43,44.33,43.15,44.27,0.0,48.34,48.51,48.06,48.17,0.0,1917.951,1919.064,1903.752,1908.759,0.0,3995.74,4017.62,3980.11,3983.62,0.0,21179.59,21584.43,20858.94,21129.93,0.0,89.394,89.873,89.267,89.636,0.0,1.08293,1.08694,1.07746,1.07896,0.0,1.22078,1.23001,1.21691,1.22837,0.0,1.33984,1.34371,1.33692,1.33911,0.0,0.92552,0.92762,0.91874,0.92197,0.0,128.322,129.16,127.994,128.282,0.0
2023-01-18,136.34,138.58,135.3,135.38,0.0,96.43,99.3,95.41,95.74,0.0,115.9,116.8,112.99,113.28,0.0,34.54,34.54,33.49,33.57,0.0,92.06,92.76,90.61,91.24,0.0,29.66,29.84,28.6,28.77,0.0,139.68,140.69,136.62,136.62,0.0,134.88,137.21,132.84,133.03,0.0,239.7,243.67,235.86,235.94,0.0,325.64,329.83,321.11,325.26,0.0,17.76,17.87,17.28,17.45,0.0,87.86,88.57,86.64,86.64,0.0,45.89,46.02,44.67,44.71,0.0,19.21,19.25,18.94,19.03,0.0,135.18,137.43,126.97,128.15,0.0,224.05,224.28,219.67,219.81,0.0,43.88,44.58,43.34,43.34,0.0,47.99,48.05,46.83,46.83,0.0,1908.743,1925.931,1896.628,1906.887,0.0,3983.37,4017.51,3928.3,3929.78,0.0,21131.2,21637.32,20396.29,20658.1,0.0,89.642,91.916,89.191,89.257,0.0,1.07897,1.08874,1.07662,1.07975,0.0,1.22836,1.2436,1.22554,1.23468,0.0,1.33914,1.35002,1.33509,1.34963,0.0,0.92195,0.92455,0.90854,0.91597,0.0,128.284,131.578,127.568,128.553,0.0
